"phi, theta, psi, x, y, y_pred, h, h_err, h_err_pred, y_err_NN, h_err_NN"
-0.23995880782604218,-15.922013282775879,6.677326965332028,12291.523003649225,-1.2341585868663714,-42.733009338378906,998.3728637695312,22.038560858141068,-57.28988265991211,41.498850751512535,79.32844351805318
-0.1419481784105301,-16.35857391357422,6.971188354492185,12286.074878293259,-1.1947330464129493,-3.9693799018859863,996.8908081054688,23.235092371041787,-69.9090805053711,2.774646855473037,93.14417287641288
0.2380271703004837,-17.88814353942871,6.598725128173825,12279.234143534615,-1.112688029848556,-28.984554290771484,995.0081176757812,24.7592750833644,-94.75177001953125,27.87186626092293,119.51104510289565
0.6400564312934875,-20.430519104003906,5.582684326171872,12272.813480701208,-1.0147806754974056,-10.855447769165039,993.1774291992188,26.25347087930288,-120.94017791748047,9.840667093667633,147.19364879678335
1.1172146797180176,-23.626916885375977,4.088253784179685,12266.00463181399,-0.888305783175511,21.06709861755371,991.0874633789062,27.986600049962476,-149.59063720703125,-21.955404400729222,177.57723725699373
1.9287575483322144,-26.554349899291992,1.8480346679687472,12259.54726779187,-0.7544429945373707,-23.462100982666016,988.8936767578125,29.841970562634742,-152.53973388671875,22.707657988128645,182.3817044493535
2.4685089588165283,-28.966318130493164,-0.2218887329101591,12253.633409318854,-0.6404131095974321,-0.9186079502105713,986.6572875976562,31.76842753322603,-143.41558837890625,0.27819484061313915,175.18401591213228
2.5634970664978027,-31.298646926879883,-1.7411033630371122,12247.281333545587,-0.5340313137757704,-2.538964033126831,983.9838256835938,34.10899126217396,-156.90232849121094,2.0049327193510607,191.0113197533849
2.234001398086548,-33.32548904418945,-2.4896461486816435,12241.232988953225,-0.4533036861727311,2.560931921005249,981.1640014648438,36.611835172499696,-159.31759643554688,-3.01423560717798,195.92943160804657
1.504281759262085,-35.29121017456055,-2.4768096923828153,12235.034290428744,-0.3944905046840148,-1.1114470958709717,977.9896240234375,39.46135258979291,-153.2657470703125,0.7169565911869569,192.7270996601054
0.7136191129684448,-36.81682205200195,-1.9317237854003935,12230.113802809112,-0.36351005670618974,0.906826913356781,975.263916015625,41.92918876847068,-162.7001495361328,-1.2703369700629707,204.6293383046035
-0.39217430353164673,-38.726898193359375,-0.7030059814453153,12223.928208973533,-0.33333406114554975,-2.045670986175537,971.574462890625,45.294468657001175,-172.3664093017578,1.7123369250299874,217.660877958759
-1.340804934501648,-40.47129821777344,0.7214324951171847,12218.288883810928,-0.30574159457763983,-1.6292178630828857,967.9484252929688,48.62496174623038,-167.68238830566406,1.323476268505246,216.30735005189445
-2.093893051147461,-42.43532943725586,2.310459899902341,12211.98612835365,-0.2780282311223914,0.9277526140213013,963.5927734375,52.650300184819116,-171.89495849609375,-1.2057808451436927,224.54525868091287
-2.259981155395508,-44.12129592895508,3.2814529418945284,12206.670136431843,-0.2420767449875285,0.13696812093257904,959.6539306640625,56.31054362694806,-161.17617797851562,-0.37904486592010755,217.48672160546369
-1.8907636404037476,-45.761165618896484,3.660191345214841,12201.30695151041,-0.19148876213483845,3.0127835273742676,955.425537109375,60.257864570019024,-160.8219451904297,-3.204272289509106,221.0798097604487
-1.2078300714492798,-46.39640808105469,3.405041503906247,12197.01360343542,-0.14420071370734888,4.253309726715088,951.8408813476562,63.61751549343842,-159.83889770507812,-4.397510440422437,223.45641319851654
0.0406627282500267,-45.799869537353516,2.3655975341796847,12191.34668733308,-0.06795856263602218,11.919124603271484,946.86669921875,68.29470713403771,-158.6383514404297,-11.987083165907507,226.9330585744674
1.1520599126815796,-45.094398498535156,1.0344665527343722,12186.523013520828,0.004127952662969392,18.056856155395508,942.50439453125,72.40421378905182,-153.24636840820312,-18.05272820273254,225.65058219725495
2.2815325260162354,-44.6858024597168,-0.8451034545898466,12181.030943850728,0.08951517669106579,15.334056854248047,937.47802734375,77.1427538014741,-151.04849243164062,-15.244541677556981,228.19124623311473
2.9873569011688232,-44.6943359375,-2.640345764160159,12175.786787674555,0.16526629115327296,19.532861709594727,932.6510009765625,81.69494558925498,-147.2151641845703,-19.367595418441454,228.9101097738253
3.1728806495666504,-44.72557830810547,-4.1392127990722685,12170.135739384985,0.23012063100199498,27.150440216064453,927.42138671875,86.62840095558988,-145.48707580566406,-26.920319585062458,232.11547676125394
2.8437743186950684,-44.500797271728516,-5.073527526855472,12164.359315225047,0.2743669637302446,24.259614944458008,922.0560302734375,91.69102783848314,-141.99884033203125,-23.985247980727763,233.6898681705144
2.071859121322632,-44.06432342529297,-5.3084098815918,12158.562393004908,0.29005123347153017,21.384807586669922,916.6697998046875,96.77345448699907,-142.20765686035156,-21.09475635319839,238.98111134735063
1.0609080791473389,-44.034114837646484,-4.865008544921878,12153.038772779128,0.27787889569077606,20.224010467529297,911.5711669921875,101.582606629863,-140.64703369140625,-19.94613157183852,242.22964032126924
0.06048230826854706,-44.45551300048828,-3.987025451660159,12147.86883985775,0.24266526767902974,23.125410079956055,906.826416015625,106.05641290297388,-141.28109741210938,-22.882744812277025,247.33751031508325
-0.8958391547203064,-45.11677932739258,-2.771132659912112,12141.698478027436,0.1801721416629789,26.09255027770996,901.1561279296875,111.40332602801175,-138.23182678222656,-25.912378136046982,249.6351528102383
-1.2884705066680908,-45.01485824584961,-1.9616806030273466,12136.250127302645,0.11878943481232795,24.290462493896484,896.1096801757812,116.1642378196766,-138.01889038085938,-24.171673059084156,254.18312820053598
-1.2505741119384766,-44.48628616333008,-1.6072799682617216,12131.383029561865,0.06337276338055631,25.07602310180664,891.583984375,120.43485983631001,-137.80844116210938,-25.012650338426084,258.2433009984194
-0.8456562161445618,-44.41818618774414,-1.6503479003906278,12125.330239791932,-0.01618466748001879,22.14560890197754,885.9852905273438,125.71634041365701,-135.37222290039062,-22.161793569457558,261.08856331404763
-0.2663126587867737,-44.83009719848633,-2.111415100097659,12119.433665517601,-0.09245858886674796,22.45620346069336,880.5516967773438,130.8409078005618,-132.17489624023438,-22.548662049560107,263.0158040407962
0.37588486075401306,-44.609344482421875,-2.8896781921386747,12112.846815763287,-0.19261855186405796,33.2614631652832,874.4609985351562,136.5864038746546,-131.37046813964844,-33.45408171714726,267.95687201430303
0.927907407283783,-44.01990509033203,-3.814601135253909,12106.796713994285,-0.2885293571205523,34.538360595703125,868.8726196289062,141.85771038275482,-125.63964080810547,-34.82688995282368,267.4973511908603
1.4243863821029663,-43.17378234863281,-5.013346862792972,12099.961875623103,-0.41265595965333546,26.511667251586914,862.61669921875,147.7554320921189,-125.40950775146484,-26.92432321124025,273.16493984358374
1.47185480594635,-42.99217224121094,-5.787337493896487,12093.832209421425,-0.5524359561008794,25.85279083251953,857.0944213867188,152.95646773077397,-121.77112579345703,-26.40522678862041,274.727593524231
1.0864148139953613,-43.25590896606445,-5.94668884277344,12087.87959209129,-0.7135000661388915,25.539648056030273,851.7930908203125,157.94583484198608,-121.82073211669922,-26.253148122169165,279.7665669586853
0.3875894546508789,-43.44116973876953,-5.524016571044925,12081.599496834553,-0.9087972578020924,22.72174835205078,846.2260131835938,163.1837866326133,-120.98583221435547,-23.630545609852874,284.1696188469688
-0.33675417304039,-43.4484748840332,-4.756316375732425,12075.76893156635,-1.1141812966778275,29.187719345092773,841.0620727539062,168.04216008462936,-120.5353775024414,-30.3019006417706,288.57753758707076
-0.8579269647598267,-43.41508865356445,-3.932868194580081,12069.47558137483,-1.3480468006156343,35.30731964111328,835.5040283203125,173.27038401043512,-116.69463348388672,-36.655366441728916,289.96501749432184
-0.8582764267921448,-43.02050018310547,-3.597182464599612,12063.258957369177,-1.588895237169254,24.244503021240234,830.0187377929688,178.4298750790049,-120.52579498291016,-25.83339825840949,298.95567006191504
-0.6359356045722961,-43.18955993652344,-3.6298324584960966,12057.841145777853,-1.8020134380718957,29.497278213500977,825.2678833007812,182.8967940971172,-116.94440460205078,-31.299291651572872,299.841198699168
-0.1720062643289566,-43.93208312988281,-4.013335418701175,12050.954183667849,-2.085864414501856,41.2391242980957,819.2369995117188,188.566747495988,-118.37260437011719,-43.32498871259756,306.9393518661052
0.5032652020454407,-44.2156982421875,-4.870989990234378,12044.912816533119,-2.337094715048721,30.361499786376953,813.9087524414062,193.57837993093563,-116.53947448730469,-32.698594501425674,310.1178544182403
1.1399681568145752,-43.909420013427734,-6.018347930908206,12038.27832304153,-2.6242346759363215,38.789363861083984,808.007080078125,199.13235322365495,-112.38099670410156,-41.413598537020306,311.5133499277565
1.448188066482544,-42.98115921020508,-6.99853439331055,12031.658315800778,-2.931387135399291,29.797712326049805,802.1082153320312,204.68427809142327,-110.51947784423828,-32.729099461449096,315.20375593566155
1.2589921951293945,-42.43097686767578,-7.513529968261722,12024.851588754937,-3.2776282927409,27.897493362426758,796.1083984375,210.32736953729614,-102.95240783691406,-31.175121655167658,313.2797773742102
0.6098002195358276,-41.82749938964844,-7.242198181152347,12018.360876701534,-3.639106930329291,26.635875701904297,790.46435546875,215.63124870136164,-102.2152099609375,-30.274982632233588,317.84645866229914
-0.17399811744689941,-41.25167465209961,-6.462104034423831,12012.069018018869,-4.01828568026977,23.480621337890625,785.0770874023438,220.68877442664666,-97.2920150756836,-27.498907018160395,317.98078950233025
-0.8820675015449524,-40.751487731933594,-5.4121620178222685,12005.581814843763,-4.435171566153997,28.31768226623535,779.6205444335938,225.80533748323148,-97.92315673828125,-32.75285383238935,323.72849422151273
-1.250902771949768,-40.69520568847656,-4.480818939208987,11998.874774676093,-4.8769952148244045,27.82720184326172,774.0842895507812,230.99009128529428,-97.02751922607422,-32.70419705808612,328.0176105113685
-1.1299903392791748,-41.21314239501953,-4.026332092285159,11991.437434031288,-5.371677406776598,33.129356384277344,768.0230712890625,236.66153504004728,-100.98725891113281,-38.50103379105394,337.6487939511801
-0.6087615489959717,-42.14803695678711,-4.29385681152344,11985.174547850294,-5.790881153867815,37.55428695678711,762.928466796875,241.42791557558644,-101.76592254638672,-43.345168110654924,343.19383812197316
0.5038882493972778,-43.13017272949219,-5.561988067626956,11977.55690964845,-6.295604419086345,60.16535568237305,756.6591796875,247.29797918342115,-99.89060974121094,-66.46096010145939,347.1885889246321
1.7638062238693237,-42.57316207885742,-7.453253936767581,11971.257247155801,-6.712455480991906,47.40285873413086,751.3678588867188,252.25914866273,-90.28347778320312,-54.115314215122766,342.54262644593314
2.7096047401428223,-39.953617095947266,-9.827105712890628,11963.654095204794,-7.237191244785805,30.74898910522461,744.9554443359375,258.2730989042075,-79.41519927978516,-37.986180350010414,337.68829818399263
2.283928871154785,-37.53630065917969,-10.774363708496097,11956.609906176978,-7.773620786550509,41.70588302612305,739.1880493164062,263.67132361994095,-84.01007843017578,-49.479503812673556,347.68140205011673
1.3342231512069702,-37.544952392578125,-10.593447875976565,11950.247778380475,-8.304309661719685,39.83452224731445,734.2283935546875,268.29755439232997,-86.12549591064453,-48.13883190903414,354.4230503029745
0.0021032041404396296,-40.57871627807617,-9.481333923339847,11942.151932705208,-9.033194200184482,30.05274200439453,728.11083984375,273.9908228100086,-74.62285614013672,-39.08593620457901,348.6136789501453
-1.3075023889541626,-39.87215805053711,-7.6739418029785185,11934.243142150772,-9.776119726821975,29.22740364074707,722.0054321289062,279.68174837507956,-78.94977569580078,-39.003523367569045,358.63152407088035
-1.9715380668640137,-37.21662139892578,-6.092780303955081,11927.120955322076,-10.468128956679067,25.31184959411621,716.4942016601562,284.8197208484987,-75.55672454833984,-35.77997855079528,360.37644539683856
-2.045384645462036,-36.771461486816406,-4.8223487854003935,11919.344708640485,-11.234055474585091,26.184070587158203,710.7080688476562,290.1983178412594,-80.68783569335938,-37.418126061743294,370.88615353461876
-1.623840093612671,-38.919193267822266,-4.320002746582034,11911.697907392125,-11.987102672413812,22.764461517333984,705.1768188476562,295.32881596921413,-73.4190673828125,-34.751564189747796,368.74788335202663
-0.7261424660682678,-38.85636520385742,-4.7843544006347685,11903.767722777178,-12.753139137239657,31.462268829345703,699.35302734375,300.7370041081465,-78.3741455078125,-44.21540796658536,379.111149615959
0.2463187575340271,-37.93674087524414,-5.8952247619628935,11896.244505398568,-13.474676078350626,31.528305053710938,693.791748046875,305.90400828914494,-71.33798217773438,-45.002981132061564,377.2419904668793
1.0702450275421143,-37.4881591796875,-7.377448272705081,11888.528706651388,-14.216670780699872,28.037843704223633,688.1478271484375,311.1435613098479,-64.00148010253906,-42.254514484923504,375.14504141238695
1.3630961179733276,-35.87156295776367,-8.640582275390628,11879.805010501028,-15.076746979069753,41.0008544921875,681.8428344726562,316.9913644432487,-68.84212493896484,-56.07760147125725,385.83348938221354
1.2169815301895142,-36.121482849121094,-9.3482048034668,11871.628554146891,-15.911255082129685,38.71626663208008,676.1201171875,322.28557180848,-66.7271499633789,-54.62752171420976,389.0127217718589
0.9283371567726135,-38.07419204711914,-9.722380828857425,11863.418419920714,-16.779290811349767,35.014892578125,670.452392578125,327.5230215154453,-56.42886734008789,-51.79418338947477,383.9518888555332
0.40785178542137146,-36.56893539428711,-9.458625030517581,11855.829563675698,-17.61238800347985,32.954917907714844,665.0977783203125,332.4799206701582,-56.737098693847656,-50.567305911194694,389.21701936400586
-0.15992450714111328,-33.923282623291016,-8.811736297607425,11848.87109566082,-18.397852408303493,28.6685733795166,660.2334594726562,336.9795616619426,-63.37852478027344,-47.066425787820094,400.35808644221606
-0.698649525642395,-33.890411376953125,-7.827197265625003,11840.73525981238,-19.34325013089625,30.943578720092773,654.80712890625,341.9795111389209,-64.9715576171875,-50.286828850989025,406.9510687561084
-0.9663923978805542,-36.54314422607422,-6.992999267578128,11833.008183200896,-20.255050579371414,27.38173484802246,649.8009643554688,346.5807167641443,-52.094364166259766,-47.636785427393875,398.6750809304041
-0.8981068730354309,-36.013092041015625,-6.583300781250003,11825.075345408999,-21.192274352258096,26.492212295532227,644.5318603515625,351.43407835596463,-50.44945526123047,-47.68448664779032,401.8835336171951
-0.5945838093757629,-32.92201614379883,-6.569609832763675,11816.785496504264,-22.171384770872066,20.797740936279297,639.0054321289062,356.52605400693176,-56.976253509521484,-42.96912570715136,413.50230751645324
-0.31764379143714905,-32.621768951416016,-6.7007438659668,11808.175412798344,-23.194734520398754,18.417377471923828,633.5218505859375,361.5584001834321,-49.80712890625,-41.61211199232258,411.3655290896821
-0.18640655279159546,-34.78863525390625,-6.784548950195315,11800.924786483643,-24.05901212848721,28.255626678466797,629.045654296875,365.65460724893,-46.40950393676758,-52.31463880695401,412.0641111856976
0.04238884896039963,-34.385501861572266,-7.051074218750003,11792.678061015671,-25.04503035677584,24.026817321777344,623.8639526367188,370.4041163409529,-44.24061584472656,-49.07184767855318,414.64473218567946
0.1926959604024887,-32.30592727661133,-7.354224395751956,11785.500091323973,-25.90856221043697,24.02619171142578,619.3341674804688,374.55772004590006,-47.72074508666992,-49.93475392186275,422.27846513257
0.21817773580551147,-32.118709564208984,-7.571047973632815,11777.798403212922,-26.838583156868253,20.779361724853516,614.627197265625,378.8610618901131,-46.4338493347168,-47.61794488172177,425.2949112248299
0.10749448090791702,-34.732032775878906,-7.583289337158206,11769.058798950828,-27.90841497557369,26.014589309692383,609.3998413085938,383.6303945959553,-40.92584991455078,-53.923004285266074,424.5562445105061
-0.010229801759123802,-33.65138244628906,-7.455836486816409,11760.010758137458,-29.02614524937144,26.31302261352539,603.8200073242188,388.73604085443924,-36.560977935791016,-55.33916786289683,425.29701879023025
-0.06343330442905426,-30.2513427734375,-7.367335510253909,11750.944982387755,-30.155188211450593,26.516965866088867,598.2472534179688,393.8336775861693,-40.968292236328125,-56.67215407753946,434.8019698224974
-0.05389995500445366,-30.0551700592041,-7.360396575927737,11742.669544610913,-31.187913877741266,31.172988891601562,593.4376831054688,398.20955058219,-39.24854278564453,-62.36090276934283,437.4580933678345
0.07583749294281006,-32.64887237548828,-7.5751564025878935,11734.69432913668,-32.190886463954655,23.965946197509766,588.9620971679688,402.2671731873818,-42.74350357055664,-56.15683266146442,445.0106767579384
0.2036709487438202,-34.689964294433594,-7.872138214111331,11726.026410374338,-33.28812415253543,26.06232452392578,583.9844360351562,406.790567946854,-29.21489715576172,-59.35044867646121,436.00546510261574
0.1886502057313919,-32.136627197265625,-7.950347137451175,11718.434080075003,-34.25335477882646,26.516328811645508,579.427978515625,410.9491282958138,-31.322219848632812,-60.76968359047197,442.2713481444466
0.07916109263896942,-28.669282913208008,-7.8869544982910185,11710.388410417072,-35.287502306014346,34.275325775146484,574.6746215820312,415.2808295497905,-27.332290649414062,-69.56282808116083,442.61312019920456
0.06827563792467117,-28.85584259033203,-7.939406585693362,11701.636857659189,-36.42088049874309,34.81547164916992,569.8416748046875,419.65512688181514,-26.847991943359375,-71.23635214791301,446.5031188251745
0.21644829213619232,-30.9982967376709,-8.307254028320315,11692.891652026414,-37.55881381596083,28.84689712524414,565.1776733398438,423.8608115400716,-28.081405639648438,-66.40571094120497,451.94221717972005
0.3095988929271698,-30.66953468322754,-8.674037170410159,11684.011064273984,-38.72459826571679,25.33016586303711,560.366455078125,428.20661791895736,-23.593416213989258,-64.0547641287539,451.8000341329466
0.15623459219932556,-28.501415252685547,-8.646235656738284,11675.62873131753,-39.839275873847726,39.63429641723633,555.8087768554688,432.3249966861549,-21.77371597290039,-79.47357229108405,454.0987126590553
0.06944810599088669,-27.60763168334961,-8.600699615478518,11667.043325181596,-40.9957301807861,35.63771057128906,551.3071899414062,436.37664153039,-15.013199806213379,-76.63344075207516,451.38984133660335
0.09685031324625015,-27.474430084228516,-8.757083129882815,11658.719087474368,-42.12325228501567,35.7071418762207,547.093994140625,440.15358251871135,-11.555421829223633,-77.83039416123637,451.709004347935
0.14697156846523285,-26.312114715576172,-9.016520690917972,11649.230176183795,-43.419817955992585,36.56201934814453,542.4107666015625,444.33951728922113,-13.665569305419922,-79.98183730413712,458.00508659464106
0.1682611107826233,-26.184734344482422,-9.278617095947268,11640.39304718387,-44.645639901474624,37.04773712158203,538.205078125,448.0820714596598,-14.103730201721191,-81.69337702305666,462.185801661381
0.1857365220785141,-27.610376358032227,-9.571753692626956,11630.542494533027,-46.02404209238824,35.70866394042969,533.6287231445312,452.1421808509872,-8.38111686706543,-81.73270603281793,460.5232977180526
0.14360128343105316,-26.510086059570312,-9.6873161315918,11621.98874889969,-47.23687477087316,34.513648986816406,529.6013793945312,455.721241787792,-7.290892124176025,-81.75052375768956,463.012133911968
-0.027001406997442245,-24.118867874145508,-9.535266113281253,11611.88281426068,-48.69644285023736,40.389732360839844,524.9229125976562,459.8700789926569,-11.346271514892578,-89.0861752110772,471.21635050754946
-0.10120047628879547,-24.354507446289062,-9.401374053955081,11604.301981719487,-49.799743597113206,33.39054489135742,521.5873413085938,462.80835568311886,-9.794833183288574,-83.19028848847063,472.60318886640744
-0.15301842987537384,-27.665145874023438,-9.266062927246097,11594.053346712462,-51.31075930882935,42.967254638671875,517.1858520507812,466.6727367395307,-8.668497085571289,-94.27801394750122,475.341233825102
-0.042582497000694275,-27.15519905090332,-9.355704498291018,11585.88786225588,-52.51855677618369,31.88279914855957,513.514404296875,469.91624958629734,-8.47891902923584,-84.40135592474326,478.3951686155332
-0.008938728831708431,-24.247961044311523,-9.467234802246097,11576.480902907148,-53.92201762677081,27.433591842651367,509.22113037109375,473.7165256628057,-4.212208271026611,-81.35560946942218,477.9287339338323
-0.1252627670764923,-23.559505462646484,-9.279101562500003,11567.751189472438,-55.23935250071793,22.48533821105957,505.4112243652344,477.0689267737746,3.5484819412231445,-77.7246907117775,473.52044483255145
-0.3338698148727417,-23.38292121887207,-8.708884429931643,11558.310552251663,-56.676340977465316,20.115198135375977,501.4505920410156,480.53479626623573,6.164427280426025,-76.79153911284129,474.3703689858097
-0.5162219405174255,-22.10443878173828,-7.894484710693362,11548.522835044394,-58.181575723623496,18.401853561401367,497.457275390625,484.01516039354294,7.115596771240234,-76.58342928502486,476.8995636223027
-0.5494140982627869,-21.475990295410156,-7.091986846923831,11538.090093110268,-59.7816362567155,19.69436264038086,493.39703369140625,487.5286452561611,5.5048627853393555,-79.47599889709636,482.02378247082174
-0.42214834690093994,-22.559614181518555,-6.714118194580081,11528.592667079261,-61.23075829911289,15.168985366821289,489.8468322753906,490.5811076649867,11.736278533935547,-76.39974366593418,478.84482913105114
-0.2151487171649933,-21.09577751159668,-6.70498962402344,11517.658496786602,-62.87964811158548,20.499740600585938,485.7514343261719,494.1034700308646,7.597062110900879,-83.37938871217142,486.50640791996375
0.029726039618253708,-20.623369216918945,-7.027880859375003,11507.273994098296,-64.4325907679912,14.506733894348145,481.997802734375,497.3128728978086,3.3401906490325928,-78.93932466233935,493.972682248776
0.15181048214435577,-22.576431274414062,-7.369109344482425,11498.740110717652,-65.69814269384324,17.47723960876465,479.0079345703125,499.8554991852311,11.09626293182373,-83.17538230260789,488.7592362534074
0.18922249972820282,-22.176082611083984,-7.584178161621097,11490.253009897951,-66.95880417946313,14.9155855178833,475.9457092285156,502.47293442051614,13.989136695861816,-81.87438969734643,488.4837977246543
0.1148683950304985,-19.226774215698242,-7.574488830566409,11480.454951125652,-68.41815236498775,18.190549850463867,472.3934020996094,505.5117470478815,7.679960250854492,-86.60870221545161,497.831786797027
0.037273190915584564,-19.206514358520508,-7.392756652832034,11470.48928904653,-69.89665187275676,15.764156341552734,469.0152282714844,508.3676426573545,12.410487174987793,-85.6608082143095,495.9571554823667
-0.032994963228702545,-21.648983001708984,-7.176982116699222,11461.37351687437,-71.24945114438174,22.8548641204834,466.037841796875,510.86729175597077,20.23487091064453,-94.10431526486514,490.63242084532624
-0.00579784344881773,-19.73447608947754,-7.11462326049805,11450.816445316066,-72.80836531119013,20.1060848236084,462.4462890625,513.905571814243,16.368175506591797,-92.91445013479853,497.5373963076512
0.06061750650405884,-17.55203628540039,-7.233199310302737,11440.954840169743,-74.25576500092575,14.462291717529297,459.1812438964844,516.6537921543736,23.943035125732422,-88.71805671845505,492.7107570286412
0.05787802115082741,-17.531591415405273,-7.272109222412112,11432.273365980853,-75.52598199818652,13.985325813293457,456.49627685546875,518.8837824122464,25.790149688720703,-89.51130781147998,493.09363272352573
0.005908594466745853,-17.54833984375,-7.141429138183597,11423.638674352906,-76.79130855521527,14.07740592956543,453.9284973144531,520.9990369402475,24.530128479003906,-90.8687144847807,496.4689084612436
-0.06534069031476974,-17.256858825683594,-6.820586395263675,11412.944914235954,-78.3530957928134,14.571301460266113,450.83251953125,523.5345785035355,26.17708969116211,-92.92439725307952,497.3574888123734
